"Add various products and create your own product collection that will be visible to customers.","Add various products and create your own product collection that will be visible to customers."
"Add Unlimited Products","Agrega Productos Sin Limitaciones"
"Add unlimited products which you want and fulfill your customers need.","Add unlimited products which you want and fulfill your customers need."
"Really Easy To Setup And Customize","Really Easy To Setup And Customize"
"Create an Account","Crear una Cuenta"
"Create your Profile","Crear tu Perfil"
"Add your Details","Agrega tus Detalles"
"Add your Product Listing","Agrega tu Listado de Productos"
"Sell your Products and Earn Points","Sell your Products and Earn Points"
"Register As Seller","Registrarme Como Vendedor"
"Open your own online shop & explore a new world of marketplace with more and millions of shoppers","Open your own online shop & explore a new world of marketplace with more and millions of shoppers"
"Open Your Shop","Abre Tu Tienda"
"Ask Questions","Haz Preguntas"
"Shop URL For Your Marketplace Shop","URL de la Tienda para la Tienda de Marketplace"
"Yes, I agree to ","Si, Estoy de acuerdo con los "
"Terms and Conditions","Términos y Condiciones"
"Already have account! click here to login","Ya tienes una cuenta! click aquí para Iniciar Sesión"
"Items Refunded","Productos Reembolsados"
Qty,Cantidad
"COD Charges","Cargos Cobro en Destino"
"Discount Amount","Monto del Descuento"
"Row Total","Total de Fila"
"Excl. Tax","Impuestos (No Incluidos)"
"Tax Total","Total de Impuestos"
"Discount Total","Total de Descuentos"
"Creditmemo List","Lista de Créditos"
"Credit Memos #","Notas de Crédito #"
"Bill To Name","Facturar a Nombre"
"Created At","Creado El"
Status,Estatus
Amount,Monto
Action,Action
"To Become Seller Please Contact to Admin.","Para convertirte en vendedor, contacta al administrador."
"<span class=""label"">Order Date:</span> %1","<span class=""label"">Fecha del Pedido:</span> %1"
"Buyer Information","Información del Cliente"
"Customer Name","Nombre del Cliente"
"Order Information","Información del Pedido"
"Shipping Address","Dirección de Envío"
"Shipping Method","Método de Envío"
"No shipping information available","Información de envío no disponible"
"Billing Address","Dirección de Facturación"
"ITEMS TO REFUND","PRODUCTOS A DEVOLVER"
"Back To My Orders","Regresar a Mis Pedidos"
"Return to Stock","Regresar a Inventario"
"Qty to Refund","Cantidad a Reembolsar"
"Items to Refund","Productos a Reembolsar"
"Paid Amount","Monto Pagado"
"Refund Amount","Monto Devuelto"
"Shipping Amount","Monto del Envío"
"Shipping Refund","Reembolso de Envío"
"Order Grand Total","Total del Pedido"
"Credit Memo Comments","Comentario de Nota de Crédito"
"Refund Totals","Reembolsos Totales"
"Refund Shipping","Reembolso de Envío"
"Append Comments","Agregar Comentarios"
"Visible on Frontend","Visible en Frontend"
"Email Copy of Credit Memo","Copia por Correo Electrónico de Nota de Crédito"
"Refund Offline","Reembolso Offline"
"Refund Online","Reembolso En Línea"
Refund,Reembolso
"Creditmemo #%1","Nota de Crédito #%1"
"Are you sure you want to send credit memo email to customer?","¿Está seguro que desea enviar correo electrónico con nota de crédito al cliente?"
"Send Email To Customer","Enviar Correo Electrónico al Cliente"
"Send Email","Enviar Correo Electrónico"
Print,Imprimir
"Order # %1","Pedido # %1"
"Order Status","Estatus del Pedido"
"Order Date","Fecha del Pedido"
"Address Information","Información de Direcciones"
"Payment & Shipping Method","Método de Pago & Envío"
"Shipping and Tracking Information","Información de Envío & Rastreo"
"Download All Shipping Slip","Descargar Todos los Comprobantes de Envío"
"Download All Invoice Slip","Descargar Todos los Comprobantes de Factura"
"Order Id","Pedido Id"
Date,Fecha
"Search by Order Id","Buscar por Pedido Id"
"Date From","Fecha Desde"
"Date To","Fecha Hasta"
All,Todos
label,etiqueta
"Download Invoice Slip","Descargar Comprobante de Factura"
"Date Untill","Fecha Hasta"
"Download Packaging Slip","Descargar Comprobante de Envío"
"Items Invoiced","Productos Facturados"
"Total Price","Precio Total"
"Admin Commission","Comisión Administrador"
"Vendor Total","Total del Vendedor"
"Invoice #%1","Invoice #%1"
"Are you sure you want to send invoice email to customer?","¿Estás seguro que desea enviar correo electrónico con factura al cliente?"
"Invoice Slip","Comprobante de Factura"
"Print Invoice","Imprimir Factura"
"Manage Order #%1","Administrar Pedido # %1"
"Are you sure you want to cancel this order?","¿Estás seguro que cancelar este pedido?"
"Cancel Order","Cancelar Pedido"
"Are you sure you want to send order email to customer?","¿Estás seguro que desea enviar correo electrónico con pedido al cliente?""
"Create Invoice to confirm collected amount from buyer for this order","Cree una factura para confirmar el monto cobrado a el comprador de este pedido"
"Are you sure you want to create invoice?","¿Estás seguro de que quieres crear factura?"
Invoice,Factura
"Pay Admin for his commission for this order","Pague al administrador su comisión por este pedido"
"If you pay admin commission then you can not do refund for buyer in future. Are you sure you want to pay admin for his commission?","Si pagas la comisión de administración, no podrás reembolsar al comprador en el futuro. ¿Estás seguro de pagar al administrador su comisión?"
"Pay Admin Commission","Pagar Comisión Administrativa"
"Create Credit Memo","Crear Nota de Crédito"
"Credit Memo","Nota de Crédito"
"Create Shipment for Order","Crear Envío para Pedido"
Ship,Enviar
Carrier,"Transportista
"Tracking Number","Número de Rastreo"
"Are you sure you want to create shipment?","¿Estás seguro de crear el envío?"
"Order List Per Product","Lista de Pedidos por Producto"
"Order #","Pedido #"
"Buyer Name","Nombre del Comprador"
"Sold on","Vendido en"
Download,Descargar
"Shipping Slip","Comprobante de Envío"
"Items Shipped","Productos Enviados"
"Qty Shipped","Cantidad Envíada"
"Shipment #%1","Envío #%1"
"Are you sure you want to send shipment email to customer?","¿Está seguro de remitir un correo electrónico de envío al cliente?"
"Send Tracking Information","Enviar Información de Rastreo"
"Shipment Slip","Comprobante de Envío"
"Print Shipment","Imprimir Envío"
"Track this shipment","Rastrear este envío"
Add,Agregar
"Invoice and Packing Slip Address/VAT/Tax Information","Datos para la Factura Comprobante de Envío (Dirección,RIF)"
"Save Information","Guardar Datos"
"Save & Duplicate","Guardar & Duplicar"
"Attribute Set","Set de Atributos"
Description,Descripción
"Short Description","Descripción Corta"
"SKU Available","Código Disponible"
"SKU Already Exist","Código Ya Existe"
"Special Price","Precio Especial"
"Special Price From","Precio Especial Desde"
"Special Price To","Precio Especial Hasta"
Stock,Inventario
"Stock Availability","Inventario Disponible"
"In Stock","En Stock"
"Out of Stock","No hay Stock"
Visibility,Visibilidad
"Tax Class","Tipo de Impuesto"
Weight,Peso
"Does this have a weight?","¿Tiene esto un peso?"
"Url Key","Clave de URL"
"Product in Websites","Producto in Websites"
"Meta Title","Meta Título"
"Allowed Product Qty on Product Purchase for Customer","Cantidad Permitida de Compra para el Cliente"
"By default %1 qty will be allowed for customer to add in cart.","Por defecto, la cantidad de %1 será permitida para que el cliente agregue a su carro de compras."
Warning,Advertencia
"Please Complete","Por Favor Completa"
"Your Profile","Tu Perfil"
Continue,Continuar
"Product Type","Tipo de Producto"
"Required Fields","Campos Requeridos"
"Cross-Sell Products","Productos de Venta cruzada"
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","Estos "productos "compras-impulsivas"" aparecen junto al carrito de compras como ventas cruzadas a los artículos que ya están en el carrito de compras."
Enable,Habilitar
Disable,Inhabilitar
"Step 2: Attribute Values","Paso 2: Valores de Atributo"
"Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.","Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU."
"Sort Variations","Sort Variations"
Options,Opciones
"Select All","Seleccionar Todo"
"Deselect All","Deseleccionar Todo"
"Remove Attribute","Remover Atributo"
"Save Option","Guardar Opción"
"Remove Option","Removee Opción"
"Create New Value","Crear Nuevo Valor"
"Step 3: Bulk Images, Price, and Quantity","Paso 3: Lote de Imágenes, Precio, y Cantidad"
"Based on your selections <span class=""new-products-count"" data-bind=""text:countVariations""></span>
        new products will be created. Use this step to customize images and price for your new products.","Based on your selections <span class=""new-products-count"" data-bind=""text:countVariations""></span>
        new products will be created. Use this step to customize images and price for your new products."
Images,Imágenes
"Apply single set of images to all SKUs","Aplicar un solo conjunto de imágenes a todos los SKUs"
"Apply unique images by attribute to each SKU","Aplicar imágenes únicas por atributo a cada SKU"
"Skip image uploading at this time","Omitir la carga de imágenes en este momento"
"Browse Files...","Búsqueda de Archivos..."
"Browse to find or drag image here","Navegue para buscar o arrastrar la imagen aquí"
"Remove image","Remover imagen"
"Edit role","Editar rol"
Hidden,Ocultar
"Alt Text","Alt Text"
Role,Rol
"Hide from Product Page","Ocultar en Página del Producto"
"Select attribute","Selecciona atributo"
Select,Seleccione
"Apply single price to all SKUs","Aplicar precio único a todos los Códigos"
"Apply unique prices by attribute to each SKU","Aplicar precios únicos por atributo a cada Código"
"Skip price at this time","Saltar precio en este momento"
Quantity,Cantidad
"Apply single quantity to each SKUs","Aplicar una sola cantidad a cada Código"
"Apply unique quantity by attribute to each SKU","Aplicar cantidad única por atributo a cada Código"
"Skip quantity at this time","Saltar cantidad en este momento"
"Step 1: Select Attributes","Paso 1: Seleccionar Atributos"
"Selected Attributes:","Atributos Seleccionados:"
"Step 4: Summary","Paso 4: Resumen"
"Downloadable Information","Información Descargable"
"Is this downloadable Product?","¿Es este un producto descargable?"
Links,Enlaces
"Add links to your product files here.","Agregue enlaces a los archivos de sus productos aquí."
"[STORE VIEW]","[STORE VIEW]"
[GLOBAL],[GLOBAL]
"Links can be purchased separately","Los enlaces se pueden comprar por separado"
"Sort Order","Orden de Clasificación"
"Attach File or Enter Link","Adjuntar Archivo o Ingresar Enlace"
Sample,Muestra
Shareable,Compartible
"Max. Downloads","Descargas Max."
"Add New Link","Agregar Nuevo Enlace"
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'."
File,Archivo
URL,URL
"Use config","Usar configuración"
Unlimited,Ilimitado
Samples,Muestras
"Add product preview files here.","Agregue archivos de vista previa del producto aquí."
"Use Default Value","Usar Valor por Defecto"
"Configurable products allow customers to choose options (Ex: shirt color).
                You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color).
                You need to create a simple product for each configuration (Ex: a product for each color)."
"Edit Configurations","Editar Configuraciones"
"Create Configurations","Crear Configuraciones"
"Current Variations","Variaciones Actuales"
Image,Imagen
Actions,Acciones
"Upload Image","Cargar Imagen"
"Upload image","Cargar imagen"
"No Image","Sin Imágen"
"Remove Product","Remover Producto"
"Create Product Configurations","Crear Configuraciones de Productos"
Url,URL
"Preview Image","Imagen de Vista Previa"
"Get Video Information","Obtener Información de Video"
Title:,Título:
Uploaded:,Subido:
Uploader:,Cargador:
Duration:,Duración:
"Product Images","Imágen(es) del Producto"
"Add Video","Agregar Video"
"Add video","Agregar video"
"Click here or drag and drop to add images.","Haga clic aquí o arrastre y suelte para agregar imágenes."
"Delete video","Eliminar video"
"Delete image","Eliminar imagen"
"Make Base","Hacerlo Base"
"Product List","Lista de Productos"
"Product Status","Estatus del Producto"
"Search by product name","Buscar por Nombre del Producto"
"From: ","Desde: "
"To: ","Hasta: "
"Delete Products","Eliminar Productos"
Type,Tipo
"Qty. Confirmed","Cantidad Confirmada"
"Qty. Pending","Cantidad Pendiente"
"Qty. Sold","Cantidad Vendida"
"Earned Amount","Ganancias Percibidas"
Websites,Websites
"No Product Available","No hay Productos Disponibles"
"Create Attribute for Configurable Products","Crear Atributo para Producto Configurable"
"Save Attribute","Guardar Atributo"
"Attribute Code","Código de Atributo"
"Attribute Label","Etiqueta de Atributo"
"Catalog Input Type","Tipo de Entrada de Catálogo"
"Catalog Input Type for Store Owner","Tipo de Entrada de Catálogo para Dueño de Tienda"
Dropdown,Desplegable
"Values Required","Valores Requeridos"
"Related Products","Productos Relacionados"
"Related products are shown to customers in addition to the item the customer is looking at.","Los productos relacionados se muestran a los clientes además del artículo que el cliente está mirando.."
"Up-Sell Products","Productos Up-Sell"
"An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.","An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at."
"About Us","Acerca de Nosotros"
"Average Rating (%1)","Puntuación Media (%1)"
"positive feedback","feedback positivo"
"Make a Review","Hacer una Reseña"
"Write your Review","Escribe tu Reseña"
"Average Price Rating (%1)","Calificación Promedio del Precio (%1)"
"5 Star (%1)","5 Estrellas (%1)"
"4 Star (%1)","4 Estrellas (%1)"
"3 Star (%1)","3 Estrellas (%1)"
"2 Star (%1)","2 Estrellas (%1)"
"1 Star (%1)","1 Estrellas (%1)"
"Average Value Rating (%1)","Calificación Promedio del Valor (%1)"
"Average Quality Rating (%1)","Calificación Promedio de la Calidad (%1)"
"By %1 ","Por %1 "
Rating,Calificación
Pricing,Precios
"Write Your Own Feedback","Escribe Tus Propios Comentarios"
"How do you rate this Store","Cómo calificas esta Tienda"
star,estrella
stars,estrellas
Nickname,Apodo
"Summary of Your Review","Resumen de Tu Reseña"
"Submit Review","Enviar Reseña"
"You need to purchase item(s) first to make a review.","Para poder realizar una reseña, primero debes haber comprado el producto."
"You cannot add review for your own shop.","No puedes realizar una reseña para tu propia tienda."
"Login To Give Feedback","Inicie Sesión para Enviar Comentarios"
item,item
items,items
"Now Shopping by","Ahora Comprando por"
Previous,Previo
Remove,Remover
"Remove This Item","Remover este Producto"
"Shop By","Comprar Por"
"Clear All","Clear All"
"Shopping Options","Opciones de Compra"
Contact,Contacto
"Contact Seller","Contactar Vendedor"
"Your Name","Tu Nombre"
"Your Email","Tu Correo Electrónico"
"Please enter desired result","Ingrese el resultado deseado"
" Wrong verification number. "," Número de verificación incorrecto. "
"Your mail has been sent.","Su correo ha sido enviado."
"View All Reviews","Ver Todas las Reseñas"
"Recently Added Products","Prodcutos Agregados Recientemente"
"View Detail","Ver Detalles"
"View All %1 Products","Ver Todos los %1 Productos"
Search,Buscar
About,Acerca
Shipping,Envíos
Return,Devoluiones
"Check in Facebook","Consultar en Facebook"
"Check in Twitter","Consultar en Twitter"
"Check in Google+","Consultar en Google+"
"Check in Vimeo","Consultar en Vimeo"
"Check in Youtube","Consultar en Youtube"
"Check in Instagram","Consultar en Instagram"
"Check in Pinterest","Consultar en Pinterest"
"Choose an appropriate reason to flag","Elije una razón adecuada para denunciar"
"Thank you.","Muchas Gracias!"
"Your report against ","Tu informe en contra "
" has been submitted."," ha sido enviado."
"We will re-verify the seller Information and see if it violates any of our policy or selling guidelines.","Volveremos a verificar la información del vendedor y veremos si viola alguna de nuestras políticas o pautas comerciales."
"Search sellers by shop name from here","Buscar vendedores por nombre de tienda desde aquí"
"No Seller Available","No hay Vendedor Disponible"
"%1 Total Products","Total Productos %1"
Cancel,Cancelar
Next,Próximo
"Transaction Id","Id de Transacción"
"Search by Transaction Id","Buscar por Transacción Id"
"Download .CSV","Descargar .CSV"
"No Transaction Available","No hay Transacciones Disponibles"
"Comment Message","Comment Message"
"Transaction Amount","Monto de Transacción"
"Transaction Id %1 - %2","Transaction Id %1 - %2"
"Transaction Information","Información de Transacción"
Method,Método
"Transaction Order Information","Transaction Order Information"
"Total Discount","Total Discount"
"Total Shipping","Total Shipping"
"Coupon Amount","Coupon Amount"
Statement,Balance
"Total Seller earning","Total de Ganancias del Vendedor"
"base currency","Moneda Base"
Tax,Impuestos
Withdrawal,Retiro
"Remaining Payout","Pagos Remanentes"
"Make a Withdrawal","Hacer un Retiro"
"%1 Product","%1 Producto"
"%1 ratings","%1 ratings"
"We will re-verify the product Information and see if it violates any of our policy or selling guidelines.","Revisaremos de nuevo la información del producto y veremos si viola alguna de nuestras políticas o pautas de venta."
"%customer_name,","%customer_name,"
"I would like to ask a question regarding the product.","I would like to ask a question regarding the product."
Question,Pregunta
"I would like to ask a question,please revert back to me asap.","I would like to ask a question,please revert back to me asap."
"A question has been ask by seller please revert back to him as soon as possible.","A question has been ask by seller please revert back to him as soon as possible."
"Seller's Name","Nombre del Vendedor"
"Seller's Question","Pregunta del Vendedor"
"This is to inform you that ","Es para informarle que "
" has requested to become a seller."," ha solicitado convertirse en vendedor."
"Please ","Por Favor "
" Click here"," Click aquí"
" to login."," para iniciar sesión."
%seller_message,%seller_message
Category,Categoría
"Please approve the product as soon as possible.","or favor apruebe el producto lo antes posible."
"Thank you","Muchas Gracias"
"I would like to inform you that your product is in low stock.","Queremos informarle que su producto presenta un inventario bajo."
"You can increase the product stock by <a href=""%account_url"">logging into your account</a>.","Puedes aumentar el inventario de productos <a href=""%account_url"">accediendo a tu cuenta</a>."
"Your Product Information-","Tu Información de Producto-"
Sku,Código
"Stock Quantity","Cantidad en Inventario"
"I would like to inform you that one of your order has been invoiced.","Me gustaría informarle que uno de sus pedidos ha sido facturado."
"You can check your order by <a href=""%account_url"">logging into your account</a>.","Puedes consultar su pedido <a href=""%account_url"">accediendo a tu cuenta</a>."
"Your Order <span class=""no-link"">#%increment_id</span>","Tu Pedido <span class=""no-link"">#%increment_id</span>"
"Placed on <span class=""no-link"">%created_at</span>","Realizado el <span class=""no-link"">%created_at</span>"
"Billing Info","Información de Facturación"
Item,Producto
"I would like to inform you that a order has been sold from the store.","Queremos informarle que se ha vendido un pedido de la tienda."
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","You can check the status of your order by <a href=""%account_url"">accediendo a tu cuenta</a>."
"I would like to inform you that your product has been approved.","I would like to inform you that your product has been approved."
"Product Description","Product Description"
"This is to inform you that your product has been denied from approval.","This is to inform you that your product has been denied from approval."
"Deny Reason","Negar Motivo"
"Product Information","Información del Producto"
"%admin_name,","%admin_name,"
"A flag is reported against the product %product_name","A flag is reported against the product %product_name"
"Reporter Name","Reporter Name"
"Reporter Email","Reporter Email"
"I would like to inform you that your product has been disapproved.","I would like to inform you that your product has been disapproved."
"This is to inform you that you are approved as seller.","This is to inform you that you are approved as seller."
"Click here ","Click aquí "
"to login.","para Iniciar Sesión."
"This is to inform you that you are denied to become a seller.","This is to inform you that you are denied to become a seller."
"Seller Name","Nombre del Vendedor"
"This is to inform you that you are disapproved from seller.","Esto es para informarle que no está aprobado por el vendedor."
"A flag is reported against the seller %seller_name","Una denuncia ha sido reportada contra el vendedor %seller_name"
"This is to inform you that your become seller request in processing state.","This is to inform you that your become seller request in processing state."
"I would like to inform you that your payment for your order(s) has been successfully done.","I would like to inform you that your payment for your order(s) has been successfully done."
"You can check your transaction by <a href=""%account_url"">logging into your account</a>.","You can check your transaction by <a href=""%account_url"">logging into your account</a>."
"Transaction Id <span class=""no-link"">#%increment_id</span>","Transacción Id <span class=""no-link"">#%increment_id</span>"
Hello,Hello
"Request to withdraw an amount ","Solicitud para retirar una cantidad "
" is received from seller %seller."," se recibe del vendedor %seller."
"Please check after <a href=""%account_url"">logging into your account</a>.","Por favor, compruebe después <a href=""%account_url"">iniciar sesión en tu cuenta</a>."
"Select All on This Page","Seleccionar Todo en Esta Página"
"Deselect All on This Page","Deseleccionar Todo en Esta Página"
"Go to Details Page","Ir a la Página de Detalles"
" Notify Seller by Email"," Notificar Vendedor por Correo Electrónico"
"New Product Review","Revisión de Nuevos Productos"
"Here are the products you're about to create.","Estos son los productos que estás a punto de crear."
"Associated Products","Productos Asociados"
"You created these products for this configuration.","You created these products for this configuration."
"Disassociated Products","Productos Desasociados"
"These products are not associated.","Estos productos no están asociados."
"We could not detect a size.","No pudimos detectar una talla."
"Disable Product","Inhabilitar Producto"
"Enable Product","Habilitar Producto"
"We don't recognize or support this file extension type.","No reconocemos o soportamos este tipo de extensión de archivo."
"Report Seller","Reportar Vendedor"
"Success Message","Mensaje Exitoso"
"Your mail has been sent...","Su correo ha sido enviado...."
"Report Product","Reportar Producto"
"New Attribute","Nuevo Atributo"
"Configure Product","Configurar Producto"
OK,OK
"Invalid Image Extension. Allowed extensions are jpg, jpef, png, gif","Invalid Image Extension. Allowed extensions are jpg, jpef, png, gif"
"Are you sure you want to delete this banner?","¿Deseas eliminar este banner?"
"Are you sure you want to delete this logo?","¿Deseas eliminar este logotipo?"
"Invalid address.","Dirección inválida."
"There was error during fetching results.","Hubo un error al obtener los resultados."
"Wrong verification number.","Número de verificación incorrecto."
" Shop URL For Your Marketplace Shop "," URL de tu tienda para el Marketplace "
" (This will be used to display your public profile) "," (Será mostrado en tu perfil público) "
"There was error during verifying seller shop data","Se produjo un error al verificar los datos de la tienda del vendedor."
"Incl. Tax","Impuestos (Incluidos)"
"Video Error","Error del Video"
"Unknown video type","Tipo de video desconocido"
"Invalid video url","URL del Video inválida"
"Youtube API key is invalid","Youtube API key es inválida"
"Video cant be shown due to the following reason: ","El video no se puede mostrar debido a la siguiente razón: "
"Video not found","Video no encontrado"
"New Video","Nuevo Video"
"Edit Video","Editar Video"
"Images and Videos","Imagenes y Videos"
"Image Detail","Detalle de Imagen"
Admin,Administrador
"Default Store View","Vista de Tienda Predeterminada"
Position,Posición
"Is Default","Es Predeterminado"
"Add Option","Agregar Opción"
"Delete Row","Eliminar Fila"
"SKU can't be left empty","Código no puede dejarse en blanco"
Done,Hecho
options,opciones
Select...,Seleccione...
Selected,Seleccionado
" Are you sure you want to edit this product ? "," ¿Seguro deseas editar este producto ? "
" No Checkbox is checked "," No hay casilla de verificación marcada "
" Are you sure you want to delete these product ? "," ¿Seguro deseas eliminar estos producto ? "
" Are you sure you want to delete this product ? "," ¿Seguro deseas eliminar este producto ? "
"Select Associated Product","Seleccionar Producto Asociado"
"For better results, add attributes and attribute values to your products.","Para mejores resultados, agrega atributos y valores del atributo a tus productos."
"An attribute has been removed. This attribute will no longer appear in your configurations.","Se ha eliminado un atributo. Este atributo ya no aparecerá en sus configuraciones."
"Select options for all attributes or remove unused attributes.","Seleccione opciones para todos los atributos o elimine los atributos no utilizados."
"Please, select attribute for the section ","Por favor, seleccione el atributo para la sección. "
"Please fill in the values for the section ","Por favor complete los valores de la sección "
"Please, fill correct values","Por favor, rellene los datos correctos"
"Please, select image(s) for your attribute","Por favor, selecciona imagen(es) para tu atributo"
"Please choose image(s)","Por favor sellecione imagen(es)"
"Please, select attribute(s)","Por favor, sellecione atributo(s)"
"Generate Products","Generar Productos"
Webkul,Webkul
"General Settings","Ajsutes Generales"
"Admin Name","Nombre del Administrador"
"It will be used in marketplace transactional emails and other places where admin name is required.","It will be used in marketplace transactional emails and other places where admin name is required."
"Admin Email-id","Correo Electrónico-ID de Administrador"
"It will be used in email templates and other places where admin email is required.","It will be used in email templates and other places where admin email is required."
"Global Commission Rate","Tasa de Comisión Global"
"Should be integer value like 20","Debe ser un valor entero tal como 20"
"Allow Seller to Manage Orders","Permitir al Vendedor Administrar Pedidos"
"Move Product Tax to Seller Account","Trasladar Impuesto del Producto a la Cuenta del Vendedor"
"Seller Approval Required","Se requiere Aprobación del Vendedor"
"Set Captcha Enable","Establecer Captcha Habilitado"
"Seller Dashboard Layout Settings","Configuración de Diseño del Panel del Vendedor"
"Allow seller separate dashboard","Permitir al vendedor un panel independiente"
"Seller dashboard logo image","Imagen del logotipo del panel del vendedor"
"Seller Flags","Denuncias del Vendedor"
Text,Texto
"Guests Can Flag","Visitante puede Denunciar"
"If this field is set to 'Yes, Required', make sure some reasons are created and enabled, First 5 reasons will show on flag creation page.","If this field is set to 'Yes, Required', make sure some reasons are created and enabled, First 5 reasons will show on flag creation page."
"Accept Other Reasons","Acepta Otras Razones"
"Other Field's Placeholder","Other Field's Placeholder"
"Seller Product's Settings","Seller Product's Settings"
"Attribute Set ID","Attribute Set ID"
"Product Approval Required","Se requiere Aprobación del Producto"
"Product Update Approval Required","Product Update Approval Required"
"Allow Category tree view like admin product category tree","Allow Category tree view like admin product category tree"
"Allowed Categories for seller to add products","Allowed Categories for seller to add products"
"e.g Please enter category ids by comma(,) separated","e.g Please enter category ids by comma(,) separated"
"Product Type For Seller","Product Type For Seller"
"Allow seller to add products with sku type","Allow seller to add products with sku type"
"Product Sku Prefix","Product Sku Prefix"
"e.g if sku prefix = ""xyz"" then your product sku will be as xyz-productsku","e.g if sku prefix = ""xyz"" then your product sku will be as xyz-productsku"
"Allow Seller to Add Related Products","Allow Seller to Add Related Products"
"Allow Seller to Add Up-Sell Products","Allow Seller to Add Up-Sell Products"
"Allow Seller to Add Cross-Sell Products","Allow Seller to Add Cross-Sell Products"
"Allow Seller to Add Limit on Product Purchase for Customer","Allow Seller to Add Limit on Product Purchase for Customer"
"e.g if set 5 then customer will allowed to add maximum 5 qty of the products in cart.","e.g if set 5 then customer will allowed to add maximum 5 qty of the products in cart."
"Seller Order's Settings","Seller Order's Settings"
"Order Approval Required","Order Approval Required"
"Minimum Order Amount Settings","Minimum Order Amount Settings"
"Amount value for seller","Valor de la Cantidad para el vendedor"
"if this value is yes then amount value will be used for those sellers who have not filled the minimum order amount.","if this value is yes then amount value will be used for those sellers who have not filled the minimum order amount."
"Inventory Settings","Configuración de Inventario"
"Enable Low Notification","Habilitar Notificación de Bajo"
"Allow to send low stock notification mail to sellers","Allow to send low stock notification mail to sellers"
"Low Stock Quantity","Cantidad de Inventario Bajo"
"Allow to send low stock notification mail to sellers when product quantity will be equal or less then this quantity","Allow to send low stock notification mail to sellers when product quantity will be equal or less then this quantity"
"Seller Profile Page Settings","Configuración de la Página del Perfil del Vendedor"
"Display Seller Profile","Mostrar Perfil del Vendedor"
"Seller Information Display Card Type","Seller Information Display Card Type"
"It will be visible on Product Page","It will be visible on Product Page"
"Enable Color Picker","Habilitar Selector de Color"
"Allow sellers to change their profile page background color","Allow sellers to change their profile page background color"
"Seller Policies Enable at frontend","Seller Policies Enable at frontend"
"Rewrite Seller's Shop URL","Rewrite Seller's Shop URL"
"Allow sellers to manage their shop URL","Allow sellers to manage their shop URL"
"Allow to automatic create seller public url on seller registration","Allow to automatic create seller public url on seller registration"
"Automatic create seller public url as profile url - yourwebsite.com/seller-shop-url, collection url - yourwebsite.com/seller-shop-url/collection, location url - yourwebsite.com/seller-shop-url/location, feedback url - yourwebsite.com/seller-shop-url/feedback on seller registration","Automatic create seller public url as profile url - yourwebsite.com/seller-shop-url, collection url - yourwebsite.com/seller-shop-url/collection, location url - yourwebsite.com/seller-shop-url/location, feedback url - yourwebsite.com/seller-shop-url/feedback on seller registration"
"Allow to show featured sellers","Permitir mostrar vendedores destacados"
"Allow to show the featured sellers on frontend","Permitir mostrar los vendedores destacados en el forntend"
"Marketplace Seller Review Settings","Marketplace Seller Review Settings"
"Make a Review on only Order Purchase","Hacer Reseña solo en Pedidos"
"Allow only authorize buyers to review for seller","Permitir que solo compradores autorizados reseñén a vendedores"
"Landing Page Settings","Ajustes del Landing Page"
"Marketplace Landing Page Head Title","Título de Encabezado del Marketplace Landing Page"
"e.g Turn Your Passion Into a Business","e.g Convierte tu pasión en un negocio"
"Marketplace Landing Page Layout","Diseño del Landing Page de Marketplace"
"e.g Select Layout Which will be seen at frontend","e.g Seleccione el diseño que se verá en la interfaz"
"Display Banner","Mostrar Banner"
"Banner Image","Imagen del Banner"
"Banner Content","Contenido del Banner"
"This content will be display over the banner image in the marketplace landing page url-www.yourwebsite.com/marketplace","This content will be display over the banner image in the marketplace landing page url-www.yourwebsite.com/marketplace"
"Marketplace Landing Page Label1","Marketplace Landing Page Label1"
"e.g Turn Your Passion Into a Business (will be display above all feature's icons)","e.g Turn Your Passion Into a Business (will be display above all feature's icons)"
"Marketplace Landing Page Label2","Marketplace Landing Page Label2"
"e.g Sellers with Taste (will be display above top 4 seller's block)","e.g Sellers with Taste (will be display above top 4 seller's block)"
"Marketplace Landing Page Label3","Marketplace Landing Page Label3"
"e.g More than 500 shop owners have joined us last month (will be display above ""View All Sellers"" button)","e.g More than 500 shop owners have joined us last month (will be display above ""View All Sellers"" button)"
"Marketplace Landing Page Label4","Marketplace Landing Page Label4"
"e.g Why to sell with us (will be display above marketplace content)","e.g Why to sell with us (will be display above marketplace content)"
"Marketplace Landing Page Button Label","Marketplace Landing Page Button Label"
"e.g Open a Marketplace Shop - this will also display over banner","e.g Open a Marketplace Shop - this will also display over banner"
"Display Icons","Mostrar Iconos"
"Feature:1 Icon","Característica:1 Icon"
